Time[s],RateRoll[deg/s],RatePitch[deg/s],RateYaw[deg/s],AccX[m/s^2],AccY[m/s^2],AccZ[m/s^2],Torque[Nm]
1862.55,0.95,-0.59,0.34,6.5,-7.31,0.43,-0.02
1862.69,0.96,-0.62,0.31,6.5,-7.3,0.42,-0.02
1862.83,0.95,-0.69,0.29,6.51,-7.3,0.41,-0.02
1862.96,0.96,-0.74,0.32,6.54,-7.3,0.41,-0.02
1863.1,1.0,-0.71,0.36,6.55,-7.3,0.4,-0.02
1863.24,1.03,-0.67,0.39,6.55,-7.29,0.42,-0.02
1863.38,0.99,-0.63,0.43,6.53,-7.29,0.44,-0.02
1863.51,0.91,-0.62,0.48,6.52,-7.29,0.43,-0.02
1863.65,0.87,-0.64,0.5,6.52,-7.28,0.41,-0.02
1863.79,0.87,-0.62,0.49,6.52,-7.27,0.39,-0.02
1863.93,0.88,-0.57,0.48,6.52,-7.25,0.38,-0.02
1864.06,0.88,-0.55,0.49,6.51,-7.26,0.39,-0.02
1864.2,0.89,-0.58,0.47,6.5,-7.28,0.4,-0.02
1864.34,0.9,-0.64,0.4,6.52,-7.28,0.4,-0.02
1864.48,0.92,-0.67,0.34,6.53,-7.27,0.39,-0.02
1864.61,0.95,-0.67,0.34,6.53,-7.25,0.39,-0.02
1864.75,0.99,-0.69,0.39,6.52,-7.24,0.4,-0.02
1864.89,1.01,-0.7,0.42,6.51,-7.25,0.39,-0.02
1865.03,0.99,-0.67,0.42,6.51,-7.27,0.38,-0.02
1865.16,0.96,-0.64,0.41,6.52,-7.28,0.39,-0.02
1865.3,0.95,-0.64,0.4,6.54,-7.29,0.41,-0.02
1865.44,0.96,-0.66,0.36,6.52,-7.29,0.41,-0.02
1865.57,0.96,-0.67,0.33,6.51,-7.29,0.4,-0.02
1865.71,0.96,-0.63,0.37,6.5,-7.29,0.38,-0.02
1865.85,0.96,-0.59,0.38,6.5,-7.3,0.36,-0.02
1865.99,0.96,-0.6,0.34,6.5,-7.31,0.36,-0.02
1866.13,0.94,-0.62,0.31,6.5,-7.3,0.38,-0.02
1866.26,0.93,-0.63,0.3,6.51,-7.3,0.4,-0.02
1866.4,0.96,-0.66,0.31,6.53,-7.28,0.4,-0.02
1866.54,0.98,-0.68,0.32,6.54,-7.27,0.4,-0.02
1866.67,0.95,-0.69,0.31,6.54,-7.28,0.39,-0.02
1866.81,0.92,-0.68,0.28,6.53,-7.3,0.38,-0.02
1866.95,0.93,-0.68,0.28,6.52,-7.31,0.39,-0.02
1867.09,0.95,-0.68,0.3,6.52,-7.31,0.39,-0.02
1867.22,0.96,-0.7,0.33,6.53,-7.31,0.39,-0.02
1867.36,0.97,-0.7,0.37,6.54,-7.31,0.39,-0.02
1867.5,0.98,-0.7,0.41,6.54,-7.3,0.4,-0.02
1867.64,0.97,-0.69,0.45,6.53,-7.28,0.41,-0.02
1867.77,0.91,-0.66,0.45,6.53,-7.27,0.4,-0.02
1867.91,0.89,-0.64,0.42,6.53,-7.29,0.39,-0.02
1868.05,0.91,-0.63,0.39,6.52,-7.3,0.39,-0.02
1868.19,0.93,-0.61,0.38,6.51,-7.3,0.4,-0.02
1868.32,0.93,-0.63,0.39,6.5,-7.3,0.4,-0.02
1868.46,0.93,-0.62,0.39,6.49,-7.31,0.4,-0.02
1868.6,0.94,-0.58,0.41,6.48,-7.29,0.41,-0.02
1868.74,0.94,-0.58,0.44,6.48,-7.27,0.41,-0.02
1868.87,0.96,-0.63,0.44,6.49,-7.28,0.39,-0.02
1869.01,1.01,-0.68,0.44,6.5,-7.29,0.37,-0.02
1869.15,1.07,-0.69,0.47,6.51,-7.29,0.36,-0.02
1869.29,1.11,-0.63,0.49,6.51,-7.3,0.38,-0.02
1869.42,1.11,-0.57,0.48,6.5,-7.3,0.4,-0.02
1869.56,1.07,-0.55,0.43,6.5,-7.3,0.4,-0.02
1869.7,1.03,-0.57,0.37,6.52,-7.3,0.4,-0.02
1869.84,0.98,-0.62,0.37,6.52,-7.29,0.39,-0.02
1869.97,0.92,-0.65,0.41,6.51,-7.28,0.39,-0.02
1870.11,0.89,-0.66,0.5,6.5,-7.27,0.39,-0.02
1870.25,0.9,-0.66,0.56,6.49,-7.28,0.39,-0.02
1870.39,0.94,-0.65,0.53,6.5,-7.3,0.39,-0.02
1870.52,1.0,-0.67,0.44,6.5,-7.3,0.39,-0.02
1870.66,1.01,-0.68,0.37,6.51,-7.31,0.39,-0.02
1870.8,0.97,-0.69,0.34,6.52,-7.32,0.38,-0.02
1870.94,0.97,-0.71,0.32,6.53,-7.32,0.37,-0.02
1871.07,1.01,-0.72,0.32,6.52,-7.32,0.35,-0.02
1871.21,1.03,-0.71,0.35,6.51,-7.32,0.35,-0.02
1871.35,1.01,-0.69,0.38,6.51,-7.3,0.36,-0.02
1871.48,0.98,-0.7,0.41,6.51,-7.3,0.38,-0.02
1871.62,0.98,-0.7,0.43,6.52,-7.3,0.4,-0.02
1871.76,1.01,-0.69,0.46,6.53,-7.31,0.39,-0.02
1871.9,1.03,-0.64,0.48,6.53,-7.31,0.38,-0.02
1872.04,1.03,-0.61,0.46,6.53,-7.3,0.38,-0.02
1872.17,1.01,-0.63,0.4,6.52,-7.29,0.39,-0.02
1872.31,0.97,-0.66,0.36,6.52,-7.3,0.4,-0.02
1872.45,0.95,-0.68,0.38,6.52,-7.31,0.38,-0.02
1872.59,0.96,-0.7,0.42,6.53,-7.33,0.36,-0.02
1872.72,0.96,-0.71,0.43,6.52,-7.34,0.37,-0.02
1872.86,0.97,-0.68,0.42,6.52,-7.33,0.38,-0.02
1873.0,1.0,-0.65,0.38,6.52,-7.3,0.39,-0.02
1873.14,1.03,-0.63,0.29,6.53,-7.28,0.38,-0.02
1873.27,1.06,-0.63,0.23,6.53,-7.27,0.38,-0.02
1873.41,1.06,-0.67,0.22,6.53,-7.27,0.38,-0.02
1873.55,1.04,-0.69,0.22,6.54,-7.27,0.39,-0.02
1873.69,1.04,-0.66,0.22,6.54,-7.28,0.41,-0.02
1873.82,1.05,-0.65,0.21,6.53,-7.3,0.42,-0.02
1873.96,1.05,-0.65,0.23,6.52,-7.3,0.41,-0.02
1874.1,1.01,-0.64,0.28,6.49,-7.3,0.38,-0.02
1874.23,0.96,-0.64,0.36,6.48,-7.3,0.36,-0.02
1874.37,0.95,-0.64,0.5,6.48,-7.29,0.37,-0.02
1874.51,0.95,-0.64,0.64,6.49,-7.26,0.38,-0.02
1874.65,0.96,-0.63,0.68,6.51,-7.25,0.39,-0.02
1874.79,0.97,-0.62,0.63,6.53,-7.24,0.39,-0.02
1874.92,0.97,-0.6,0.56,6.54,-7.23,0.37,-0.02
1875.06,0.97,-0.62,0.51,6.53,-7.22,0.37,-0.02
1875.2,0.97,-0.65,0.44,6.52,-7.24,0.4,-0.02
1875.33,0.97,-0.65,0.38,6.5,-7.27,0.43,-0.02
1875.47,0.97,-0.59,0.36,6.5,-7.31,0.43,-0.02
1875.61,0.97,-0.53,0.35,6.5,-7.32,0.4,-0.02
1875.75,0.97,-0.53,0.33,6.5,-7.32,0.37,-0.02
1875.88,0.96,-0.54,0.35,6.5,-7.31,0.36,-0.02
1876.02,0.95,-0.57,0.37,6.5,-7.3,0.38,-0.02
1876.16,0.94,-0.6,0.39,6.5,-7.29,0.4,-0.02
1876.3,0.95,-0.62,0.4,6.51,-7.29,0.4,-0.02
1876.43,0.99,-0.67,0.42,6.52,-7.29,0.4,-0.02
1876.57,1.01,-0.72,0.42,6.52,-7.31,0.38,-0.02
1876.71,1.01,-0.71,0.42,6.53,-7.32,0.37,-0.02
1876.85,1.0,-0.66,0.42,6.53,-7.31,0.37,-0.02
1876.98,1.0,-0.65,0.42,6.52,-7.29,0.38,-0.02
1877.12,1.0,-0.68,0.44,6.5,-7.28,0.39,-0.02
1877.26,1.01,-0.68,0.44,6.5,-7.29,0.39,-0.02
1877.4,1.03,-0.65,0.4,6.5,-7.29,0.4,-0.02
1877.53,1.02,-0.68,0.38,6.51,-7.28,0.42,-0.02
1877.67,0.98,-0.75,0.4,6.51,-7.28,0.43,-0.02
1877.81,0.97,-0.79,0.42,6.51,-7.28,0.42,-0.02
1877.95,1.02,-0.74,0.42,6.5,-7.28,0.4,-0.02
1878.08,1.06,-0.67,0.43,6.5,-7.29,0.39,-0.02
1878.22,1.09,-0.62,0.41,6.51,-7.29,0.38,-0.02
1878.36,1.1,-0.58,0.37,6.53,-7.29,0.37,-0.02
1878.5,1.09,-0.55,0.34,6.55,-7.29,0.38,-0.02
1878.63,1.05,-0.56,0.35,6.56,-7.29,0.39,-0.02
1878.77,1.02,-0.59,0.36,6.54,-7.29,0.39,-0.02
1878.91,1.01,-0.6,0.35,6.53,-7.29,0.39,-0.02
1879.05,1.01,-0.6,0.35,6.52,-7.29,0.37,-0.02
1879.18,1.01,-0.64,0.36,6.52,-7.29,0.35,-0.02
1879.32,0.99,-0.66,0.39,6.53,-7.29,0.34,-0.02
1879.46,0.94,-0.67,0.46,6.52,-7.28,0.37,-0.02
1879.59,0.89,-0.67,0.54,6.51,-7.29,0.4,-0.02
1879.73,0.87,-0.7,0.57,6.51,-7.3,0.43,-0.02
1879.87,0.89,-0.75,0.53,6.52,-7.3,0.44,-0.02
1880.01,0.92,-0.77,0.46,6.52,-7.31,0.43,-0.02
1880.14,0.94,-0.73,0.43,6.51,-7.31,0.4,-0.02
1880.28,0.98,-0.67,0.42,6.5,-7.31,0.38,-0.02
1880.42,1.04,-0.65,0.42,6.48,-7.31,0.39,-0.02
1880.56,1.06,-0.68,0.42,6.47,-7.31,0.39,-0.02
1880.69,1.02,-0.72,0.41,6.49,-7.3,0.38,-0.02
1880.83,0.98,-0.72,0.4,6.49,-7.29,0.37,-0.02
1880.97,1.0,-0.69,0.4,6.5,-7.27,0.37,-0.02
1881.1,1.01,-0.67,0.4,6.5,-7.27,0.39,-0.02
1881.24,1.01,-0.66,0.38,6.52,-7.29,0.42,-0.02
1881.38,0.99,-0.63,0.36,6.53,-7.3,0.44,-0.02
1881.52,0.97,-0.64,0.36,6.53,-7.31,0.44,-0.02
1881.66,0.95,-0.67,0.39,6.53,-7.3,0.42,-0.02
1881.79,0.94,-0.67,0.43,6.53,-7.29,0.4,-0.02
1881.93,0.9,-0.68,0.46,6.52,-7.29,0.4,-0.02
1882.07,0.86,-0.67,0.44,6.51,-7.29,0.4,-0.02
1882.2,0.89,-0.65,0.4,6.51,-7.31,0.41,-0.02
1882.34,0.95,-0.62,0.37,6.52,-7.32,0.4,-0.02
1882.48,0.97,-0.59,0.35,6.53,-7.32,0.39,-0.02
1882.62,0.96,-0.61,0.35,6.54,-7.32,0.4,-0.02
1882.75,0.98,-0.63,0.37,6.54,-7.31,0.4,-0.02
1882.89,1.02,-0.62,0.38,6.53,-7.31,0.4,-0.02
1883.03,1.04,-0.63,0.38,6.51,-7.3,0.38,-0.02
1883.17,1.02,-0.65,0.39,6.49,-7.3,0.38,-0.02
1883.3,0.98,-0.65,0.41,6.48,-7.3,0.4,-0.02
1883.44,0.97,-0.66,0.45,6.48,-7.29,0.42,-0.02
1883.58,0.98,-0.68,0.46,6.48,-7.3,0.41,-0.02
1883.72,0.98,-0.71,0.45,6.49,-7.3,0.39,-0.02
1883.85,0.99,-0.73,0.44,6.51,-7.3,0.37,-0.02
1883.99,1.03,-0.7,0.42,6.54,-7.3,0.35,-0.02
1884.13,1.05,-0.64,0.4,6.56,-7.3,0.34,-0.02
1884.27,1.01,-0.63,0.42,6.56,-7.29,0.36,-0.02
1884.4,0.97,-0.66,0.46,6.55,-7.29,0.39,-0.02
1884.54,0.98,-0.65,0.47,6.54,-7.28,0.41,-0.02
1884.68,1.01,-0.63,0.44,6.53,-7.28,0.41,-0.02
1884.81,1.04,-0.66,0.4,6.52,-7.27,0.4,-0.02
1884.95,1.07,-0.7,0.38,6.51,-7.27,0.41,-0.02
1885.09,1.1,-0.69,0.38,6.5,-7.27,0.43,-0.02
1885.23,1.06,-0.67,0.37,6.5,-7.29,0.43,-0.02
1885.36,0.99,-0.62,0.38,6.5,-7.3,0.42,-0.02
1885.5,0.95,-0.61,0.36,6.5,-7.29,0.4,-0.02
1885.64,0.94,-0.65,0.33,6.5,-7.29,0.4,-0.02
1885.78,0.96,-0.67,0.31,6.52,-7.29,0.41,-0.02
1885.92,1.02,-0.64,0.32,6.53,-7.29,0.4,-0.02
1886.05,1.07,-0.58,0.37,6.53,-7.29,0.39,-0.02
1886.19,1.06,-0.55,0.43,6.52,-7.28,0.42,-0.02
1886.33,1.02,-0.58,0.45,6.52,-7.28,0.44,-0.02
1886.46,1.0,-0.6,0.44,6.52,-7.29,0.43,-0.02
1886.6,1.02,-0.59,0.42,6.53,-7.3,0.41,-0.02
1886.74,1.04,-0.58,0.4,6.53,-7.3,0.41,-0.02
1886.88,1.04,-0.59,0.4,6.52,-7.3,0.4,-0.02
1887.01,1.03,-0.61,0.4,6.5,-7.3,0.39,-0.02
1887.15,0.98,-0.62,0.37,6.48,-7.31,0.39,-0.02
1887.29,0.94,-0.61,0.37,6.47,-7.3,0.39,-0.02
1887.43,0.93,-0.63,0.41,6.48,-7.3,0.38,-0.02
1887.56,0.91,-0.69,0.44,6.49,-7.3,0.38,-0.02
1887.7,0.92,-0.72,0.42,6.51,-7.29,0.39,-0.02
1887.84,0.94,-0.71,0.38,6.52,-7.28,0.39,-0.02
1887.98,0.96,-0.68,0.34,6.5,-7.27,0.38,-0.02
1888.11,0.98,-0.64,0.33,6.49,-7.27,0.38,-0.02
1888.25,0.96,-0.6,0.33,6.49,-7.28,0.37,-0.02
1888.39,0.91,-0.6,0.32,6.5,-7.29,0.37,-0.02
1888.53,0.91,-0.6,0.32,6.51,-7.29,0.36,-0.02
1888.66,0.93,-0.61,0.35,6.5,-7.27,0.36,-0.02
1888.8,0.97,-0.64,0.39,6.5,-7.25,0.37,-0.02
1888.94,1.02,-0.7,0.42,6.5,-7.24,0.39,-0.02
1889.07,1.04,-0.72,0.41,6.5,-7.25,0.41,-0.02
1889.21,1.0,-0.68,0.37,6.51,-7.27,0.43,-0.02
1889.35,0.94,-0.67,0.32,6.53,-7.32,0.43,-0.02
1889.49,0.9,-0.72,0.33,6.53,-7.34,0.42,-0.02
1889.62,0.88,-0.72,0.37,6.53,-7.35,0.39,-0.02
1889.76,0.9,-0.63,0.36,6.51,-7.36,0.38,-0.02
1889.9,0.91,-0.53,0.32,6.5,-7.35,0.37,-0.02
1890.04,0.93,-0.52,0.31,6.49,-7.32,0.38,-0.02
1890.17,0.95,-0.55,0.34,6.49,-7.32,0.4,-0.02
1890.31,0.96,-0.57,0.41,6.5,-7.33,0.42,-0.02
1890.45,0.97,-0.58,0.47,6.52,-7.33,0.42,-0.02
1890.59,0.98,-0.61,0.47,6.53,-7.33,0.42,-0.02
1890.72,0.99,-0.64,0.41,6.53,-7.33,0.42,-0.02
1890.86,0.99,-0.66,0.37,6.51,-7.32,0.41,-0.02
1891.0,0.98,-0.66,0.35,6.5,-7.3,0.4,-0.02
1891.14,1.0,-0.66,0.33,6.51,-7.27,0.38,-0.02
1891.27,0.99,-0.65,0.3,6.52,-7.28,0.36,-0.02
1891.41,0.96,-0.64,0.28,6.53,-7.3,0.35,-0.02
1891.55,0.94,-0.64,0.23,6.52,-7.35,0.37,-0.02
1891.68,0.96,-0.65,0.15,6.5,-7.41,0.41,-0.02
1891.82,1.02,-0.69,0.15,6.48,-7.42,0.44,-0.02
1891.96,1.08,-0.71,0.26,6.48,-7.38,0.43,-0.02
1892.1,1.08,-0.71,0.35,6.49,-7.35,0.39,-0.02
1892.23,1.05,-0.71,0.4,6.51,-7.33,0.36,-0.02
1892.37,1.01,-0.68,0.41,6.53,-7.3,0.34,-0.02
1892.51,0.98,-0.66,0.4,6.53,-7.29,0.36,-0.02
1892.65,0.95,-0.67,0.38,6.52,-7.3,0.38,-0.02
1892.78,0.92,-0.7,0.34,6.5,-7.31,0.39,-0.02
1892.92,0.89,-0.72,0.32,6.49,-7.31,0.38,-0.02
1893.06,0.87,-0.74,0.34,6.48,-7.3,0.37,-0.02
1893.19,0.86,-0.74,0.39,6.47,-7.3,0.36,-0.02
1893.33,0.9,-0.75,0.43,6.48,-7.3,0.37,-0.02
1893.47,0.94,-0.74,0.46,6.51,-7.29,0.37,-0.02
1893.61,0.92,-0.72,0.49,6.53,-7.29,0.36,-0.02
1893.74,0.89,-0.7,0.51,6.52,-7.29,0.36,-0.02
1893.88,0.9,-0.69,0.49,6.52,-7.29,0.39,-0.02
1894.02,0.92,-0.7,0.44,6.53,-7.31,0.42,-0.02
1894.16,0.91,-0.69,0.38,6.52,-7.31,0.42,-0.02
1894.29,0.91,-0.67,0.35,6.52,-7.3,0.42,-0.02
1894.43,0.95,-0.71,0.37,6.53,-7.28,0.41,-0.02
1894.57,1.0,-0.72,0.38,6.54,-7.29,0.39,-0.02
1894.71,1.04,-0.65,0.39,6.54,-7.29,0.37,-0.02
1894.84,1.08,-0.59,0.38,6.55,-7.29,0.37,-0.02
1894.98,1.11,-0.58,0.31,6.56,-7.3,0.39,-0.02
1895.12,1.1,-0.56,0.24,6.56,-7.32,0.42,-0.02
1895.26,1.06,-0.54,0.19,6.54,-7.33,0.42,-0.02
1895.39,1.03,-0.53,0.19,6.53,-7.31,0.4,-0.02
1895.53,1.0,-0.53,0.22,6.52,-7.31,0.4,-0.02
1895.67,1.0,-0.55,0.29,6.53,-7.32,0.41,-0.02
1895.81,1.01,-0.59,0.38,6.52,-7.31,0.4,-0.02
1895.94,1.0,-0.62,0.48,6.51,-7.29,0.39,-0.02
1896.08,1.0,-0.66,0.53,6.5,-7.27,0.39,-0.02
1896.22,0.98,-0.66,0.48,6.49,-7.27,0.39,-0.02
1896.35,0.98,-0.63,0.38,6.49,-7.29,0.41,-0.02
1896.49,1.03,-0.6,0.29,6.51,-7.31,0.42,-0.02
1896.63,1.09,-0.65,0.32,6.51,-7.34,0.41,-0.02
1896.77,1.08,-0.71,0.48,6.51,-7.34,0.4,-0.02
1896.91,1.02,-0.72,0.63,6.5,-7.31,0.39,-0.02
1897.04,1.0,-0.71,0.66,6.5,-7.29,0.37,-0.02
1897.18,0.98,-0.7,0.57,6.5,-7.28,0.35,-0.02
1897.32,0.98,-0.68,0.46,6.49,-7.28,0.32,-0.02
1897.45,1.0,-0.65,0.41,6.48,-7.28,0.31,-0.02
1897.59,1.0,-0.61,0.4,6.49,-7.29,0.31,-0.02
1897.73,0.98,-0.6,0.4,6.5,-7.29,0.34,-0.02
1897.87,0.96,-0.63,0.4,6.51,-7.29,0.39,-0.02
1898.0,0.96,-0.67,0.4,6.52,-7.29,0.42,-0.02
1898.14,0.98,-0.7,0.41,6.52,-7.28,0.42,-0.02
1898.28,0.97,-0.71,0.4,6.52,-7.28,0.41,-0.02
1898.42,0.97,-0.7,0.37,6.51,-7.28,0.39,-0.02
1898.55,1.0,-0.69,0.36,6.51,-7.28,0.38,-0.02
1898.69,1.02,-0.68,0.38,6.5,-7.28,0.38,-0.02
1898.83,1.01,-0.66,0.37,6.51,-7.29,0.39,-0.02
1898.96,1.03,-0.65,0.31,6.51,-7.29,0.39,-0.02
1899.1,1.06,-0.65,0.29,6.5,-7.29,0.38,-0.02
1899.24,1.05,-0.67,0.33,6.5,-7.31,0.38,-0.02
1899.38,1.0,-0.69,0.38,6.52,-7.32,0.39,-0.02
1899.51,0.93,-0.71,0.43,6.52,-7.31,0.41,-0.02
1899.65,0.88,-0.72,0.52,6.52,-7.3,0.42,-0.02
1899.79,0.87,-0.72,0.61,6.51,-7.29,0.42,-0.02
1899.93,0.89,-0.7,0.59,6.52,-7.28,0.4,-0.02
1900.06,0.91,-0.68,0.46,6.52,-7.27,0.37,-0.02
1900.2,0.91,-0.69,0.37,6.51,-7.27,0.36,-0.02
1900.34,0.94,-0.72,0.4,6.51,-7.27,0.37,-0.02
1900.48,0.98,-0.72,0.46,6.51,-7.28,0.38,-0.02
1900.61,0.99,-0.68,0.46,6.51,-7.31,0.4,-0.02
1900.75,0.99,-0.63,0.42,6.51,-7.32,0.42,-0.02
1900.89,0.99,-0.6,0.37,6.51,-7.31,0.42,-0.02
1901.03,0.96,-0.61,0.37,6.51,-7.31,0.4,-0.02
1901.16,0.94,-0.65,0.38,6.51,-7.3,0.37,-0.02
1901.3,0.95,-0.66,0.34,6.52,-7.29,0.34,-0.02
1901.44,0.98,-0.67,0.3,6.54,-7.28,0.35,-0.02
1901.57,0.98,-0.7,0.31,6.54,-7.28,0.37,-0.02
1901.71,0.96,-0.71,0.37,6.54,-7.28,0.4,-0.02
1901.85,0.98,-0.7,0.41,6.52,-7.29,0.41,-0.02
1901.99,1.02,-0.7,0.41,6.5,-7.31,0.4,-0.02
1902.12,1.05,-0.7,0.4,6.48,-7.32,0.41,-0.02
1902.26,1.04,-0.66,0.36,6.49,-7.32,0.42,-0.02
1902.4,1.03,-0.64,0.3,6.5,-7.32,0.44,-0.02
1902.54,1.02,-0.67,0.28,6.51,-7.3,0.44,-0.02
1902.67,0.98,-0.69,0.34,6.51,-7.29,0.44,-0.02
1902.81,0.93,-0.65,0.41,6.5,-7.29,0.45,-0.02
1902.95,0.9,-0.61,0.4,6.5,-7.29,0.45,-0.02
1903.08,0.9,-0.61,0.35,6.52,-7.28,0.42,-0.02
1903.22,0.97,-0.62,0.28,6.54,-7.28,0.39,-0.02
1903.36,1.01,-0.63,0.24,6.53,-7.29,0.37,-0.02
1903.5,0.96,-0.62,0.27,6.51,-7.29,0.37,-0.02
1903.64,0.91,-0.62,0.36,6.5,-7.3,0.38,-0.02
1903.77,0.91,-0.63,0.45,6.49,-7.31,0.4,-0.02
1903.91,0.94,-0.65,0.49,6.48,-7.32,0.41,-0.02
1904.05,0.96,-0.65,0.49,6.5,-7.33,0.41,-0.02
1904.18,0.98,-0.65,0.46,6.53,-7.33,0.39,-0.02
1904.32,1.0,-0.64,0.42,6.54,-7.31,0.39,-0.02
1904.46,0.99,-0.63,0.39,6.53,-7.29,0.39,-0.02
1904.6,0.97,-0.62,0.37,6.5,-7.29,0.39,-0.02
1904.73,0.98,-0.64,0.34,6.5,-7.31,0.42,-0.02
1904.87,0.99,-0.67,0.32,6.53,-7.32,0.43,-0.02
1905.01,1.0,-0.69,0.34,6.54,-7.32,0.42,-0.02
1905.15,0.98,-0.71,0.36,6.55,-7.31,0.4,-0.02
1905.28,0.93,-0.74,0.39,6.55,-7.31,0.38,-0.02
1905.42,0.91,-0.75,0.42,6.55,-7.32,0.38,-0.02
1905.56,0.92,-0.74,0.4,6.54,-7.31,0.38,-0.02
1905.69,0.94,-0.69,0.37,6.53,-7.3,0.38,-0.02
1905.83,0.96,-0.62,0.34,6.51,-7.29,0.39,-0.02
1905.97,0.95,-0.59,0.35,6.51,-7.29,0.38,-0.02
1906.11,0.93,-0.62,0.37,6.52,-7.29,0.38,-0.02
1906.24,0.92,-0.66,0.35,6.54,-7.3,0.36,-0.02
1906.38,0.92,-0.67,0.33,6.55,-7.31,0.35,-0.02
1906.52,0.93,-0.67,0.35,6.54,-7.32,0.35,-0.02
1906.66,0.98,-0.69,0.37,6.51,-7.33,0.37,-0.02
1906.79,1.02,-0.73,0.35,6.5,-7.33,0.39,-0.02
1906.93,1.0,-0.74,0.32,6.51,-7.32,0.38,-0.02
1907.07,0.98,-0.73,0.31,6.52,-7.29,0.36,-0.02
1907.21,1.0,-0.7,0.32,6.52,-7.29,0.34,-0.02
1907.34,1.01,-0.68,0.35,6.52,-7.3,0.33,-0.02
1907.48,1.01,-0.68,0.39,6.52,-7.31,0.34,-0.02
1907.62,1.01,-0.69,0.38,6.52,-7.32,0.36,-0.02
1907.76,1.0,-0.68,0.33,6.52,-7.31,0.4,-0.02
1907.89,0.97,-0.68,0.3,6.53,-7.29,0.42,-0.02
1908.03,0.96,-0.69,0.31,6.53,-7.29,0.42,-0.02
1908.17,0.98,-0.68,0.34,6.52,-7.3,0.41,-0.02
1908.31,1.01,-0.65,0.36,6.51,-7.31,0.41,-0.02
1908.44,1.06,-0.65,0.35,6.51,-7.31,0.41,-0.02
1908.58,1.11,-0.65,0.32,6.52,-7.31,0.41,-0.02
1908.72,1.13,-0.62,0.32,6.54,-7.31,0.42,-0.02
1908.85,1.12,-0.62,0.35,6.54,-7.3,0.41,-0.02
1908.99,1.11,-0.65,0.37,6.53,-7.29,0.4,-0.02
1909.13,1.08,-0.67,0.36,6.53,-7.28,0.37,-0.02
1909.27,1.0,-0.68,0.36,6.53,-7.29,0.36,-0.02
1909.4,0.92,-0.66,0.41,6.53,-7.3,0.38,-0.02
1909.54,0.9,-0.61,0.49,6.54,-7.31,0.4,-0.02
1909.68,0.92,-0.56,0.47,6.55,-7.3,0.41,-0.02
1909.81,0.98,-0.54,0.37,6.55,-7.3,0.4,-0.02
1909.95,1.04,-0.54,0.27,6.55,-7.3,0.39,-0.02
1910.09,1.04,-0.57,0.3,6.52,-7.32,0.38,-0.02
1910.23,1.01,-0.62,0.37,6.49,-7.32,0.38,-0.02
1910.36,1.0,-0.65,0.4,6.49,-7.3,0.39,-0.02
1910.5,0.99,-0.67,0.39,6.51,-7.28,0.4,-0.02
1910.64,0.96,-0.73,0.37,6.52,-7.28,0.4,-0.02
1910.78,0.94,-0.76,0.37,6.52,-7.29,0.39,-0.02
1910.91,0.95,-0.73,0.39,6.5,-7.29,0.38,-0.02
1911.05,0.94,-0.72,0.46,6.5,-7.29,0.37,-0.02
1911.19,0.92,-0.75,0.5,6.51,-7.3,0.37,-0.02
1911.33,0.95,-0.78,0.46,6.51,-7.32,0.37,-0.02
1911.46,1.0,-0.75,0.42,6.51,-7.32,0.38,-0.02
1911.6,1.01,-0.7,0.37,6.52,-7.31,0.4,-0.02
1911.74,1.02,-0.66,0.32,6.54,-7.3,0.41,-0.02
1911.88,1.02,-0.63,0.33,6.52,-7.29,0.42,-0.02
1912.01,1.01,-0.6,0.37,6.5,-7.28,0.41,-0.02
1912.15,1.0,-0.59,0.39,6.49,-7.28,0.39,-0.02
1912.29,0.98,-0.59,0.39,6.5,-7.29,0.37,-0.02
1912.42,0.97,-0.58,0.37,6.5,-7.29,0.35,-0.02
1912.56,0.99,-0.57,0.31,6.51,-7.3,0.35,-0.02
1912.7,1.0,-0.57,0.26,6.52,-7.3,0.37,-0.02
1912.84,0.99,-0.57,0.3,6.53,-7.3,0.37,-0.02
1912.97,0.95,-0.58,0.34,6.53,-7.3,0.37,-0.02
1913.11,0.93,-0.61,0.32,6.53,-7.29,0.38,-0.02
1913.25,0.96,-0.61,0.31,6.52,-7.28,0.39,-0.02
1913.39,1.0,-0.58,0.31,6.51,-7.27,0.4,-0.02
1913.52,1.0,-0.58,0.32,6.51,-7.27,0.4,-0.02
1913.66,0.98,-0.6,0.34,6.52,-7.28,0.41,-0.02
1913.8,0.94,-0.62,0.35,6.53,-7.29,0.41,-0.02
1913.94,0.9,-0.63,0.32,6.52,-7.3,0.41,-0.02
1914.07,0.91,-0.62,0.32,6.51,-7.29,0.41,-0.02
1914.21,0.94,-0.62,0.37,6.51,-7.28,0.41,-0.02
1914.35,0.98,-0.63,0.42,6.51,-7.28,0.39,-0.02
1914.48,1.01,-0.64,0.43,6.5,-7.29,0.39,-0.02
1914.62,1.02,-0.63,0.4,6.49,-7.29,0.4,-0.02
1914.76,1.03,-0.62,0.39,6.49,-7.3,0.4,-0.02
1914.9,1.08,-0.64,0.39,6.51,-7.3,0.41,-0.02
1915.03,1.12,-0.65,0.41,6.52,-7.29,0.41,-0.02
1915.17,1.11,-0.62,0.43,6.52,-7.26,0.4,-0.02
1915.31,1.07,-0.57,0.39,6.51,-7.25,0.39,-0.02
1915.45,1.05,-0.58,0.32,6.52,-7.27,0.39,-0.02
