Time[s],RateRoll[°/s],RatePitch[°/s],RateYaw[°/s],AccX[m/s^2],AccY[m/s^2],AccZ[m/s^2]
1132.9,-0.03,-0.02,0.04,-8.97,1.1,-3.64
1133.01,-0.05,-0.01,-0.02,-8.97,1.1,-3.64
1133.13,-0.08,0.02,-0.11,-8.97,1.11,-3.64
1133.25,-0.11,0.06,-0.2,-8.97,1.11,-3.64
1133.36,-0.12,0.09,-0.23,-8.97,1.11,-3.64
1133.48,-0.1,0.08,-0.16,-8.97,1.11,-3.64
1133.59,-0.06,0.05,-0.03,-8.97,1.11,-3.64
1133.71,-0.03,0.03,0.06,-8.96,1.11,-3.64
1133.83,-0.01,0.01,0.09,-8.96,1.11,-3.64
1133.94,0.0,-0.02,0.11,-8.96,1.1,-3.64
1134.06,0.01,-0.02,0.12,-8.97,1.1,-3.64
1134.17,-0.01,-0.0,0.06,-8.97,1.1,-3.64
1134.29,-0.04,0.02,-0.0,-8.97,1.11,-3.64
1134.41,-0.04,0.01,-0.0,-8.98,1.11,-3.64
1134.52,-0.04,0.01,0.03,-8.98,1.11,-3.65
1134.64,-0.02,-0.01,0.08,-8.98,1.11,-3.65
1134.75,-0.01,-0.05,0.1,-8.98,1.11,-3.65
1134.87,-0.01,-0.06,0.06,-8.97,1.11,-3.65
1134.99,0.0,-0.04,0.08,-8.97,1.1,-3.65
1135.1,0.02,-0.01,0.14,-8.97,1.1,-3.64
1135.22,0.02,0.01,0.15,-8.97,1.1,-3.64
1135.33,-0.0,0.01,0.11,-8.97,1.11,-3.64
1135.45,-0.02,0.01,0.07,-8.97,1.11,-3.64
1135.57,-0.04,0.03,0.01,-8.97,1.11,-3.64
1135.68,-0.05,0.04,-0.02,-8.97,1.11,-3.64
1135.8,-0.05,0.02,-0.0,-8.98,1.12,-3.64
1135.92,-0.05,0.01,0.01,-8.98,1.12,-3.64
1136.03,-0.04,-0.0,0.02,-8.97,1.12,-3.64
1136.15,-0.03,-0.02,0.03,-8.97,1.12,-3.64
1136.26,-0.03,-0.02,0.03,-8.97,1.11,-3.65
1136.38,-0.02,-0.02,0.04,-8.97,1.11,-3.65
1136.5,-0.02,-0.02,0.04,-8.97,1.1,-3.65
1136.61,-0.03,-0.01,0.02,-8.97,1.11,-3.65
1136.73,-0.05,-0.0,0.0,-8.98,1.11,-3.65
1136.84,-0.05,0.0,-0.0,-8.98,1.11,-3.64
1136.96,-0.05,0.0,0.01,-8.97,1.11,-3.64
1137.08,-0.05,-0.01,-0.0,-8.97,1.11,-3.64
1137.19,-0.05,-0.02,-0.01,-8.97,1.11,-3.64
1137.31,-0.05,-0.01,-0.02,-8.97,1.11,-3.64
1137.43,-0.05,0.02,-0.04,-8.97,1.11,-3.64
1137.54,-0.05,0.03,-0.05,-8.97,1.11,-3.64
1137.66,-0.05,0.03,-0.06,-8.97,1.1,-3.65
1137.78,-0.06,0.04,-0.07,-8.97,1.1,-3.65
1137.89,-0.06,0.04,-0.08,-8.97,1.1,-3.66
1138.01,-0.06,0.03,-0.06,-8.97,1.1,-3.66
1138.12,-0.05,0.02,-0.02,-8.97,1.1,-3.66
1138.24,-0.05,-0.0,-0.02,-8.97,1.1,-3.66
1138.36,-0.06,0.02,-0.08,-8.97,1.1,-3.65
1138.47,-0.06,0.06,-0.12,-8.97,1.1,-3.64
1138.59,-0.05,0.07,-0.12,-8.97,1.1,-3.64
1138.7,-0.05,0.03,-0.06,-8.97,1.11,-3.64
1138.82,-0.04,0.01,-0.01,-8.97,1.11,-3.64
1138.94,-0.03,-0.01,0.03,-8.97,1.11,-3.65
1139.05,-0.03,-0.01,0.04,-8.97,1.11,-3.65
1139.17,-0.03,-0.01,0.03,-8.97,1.11,-3.65
1139.29,-0.04,-0.0,-0.01,-8.97,1.11,-3.65
1139.4,-0.07,0.01,-0.07,-8.97,1.11,-3.65
1139.52,-0.08,0.02,-0.12,-8.97,1.11,-3.65
1139.64,-0.08,0.03,-0.11,-8.97,1.11,-3.65
1139.75,-0.06,0.03,-0.07,-8.97,1.11,-3.65
1139.87,-0.04,0.02,-0.02,-8.98,1.11,-3.64
1139.98,-0.03,0.01,0.01,-8.98,1.11,-3.64
1140.1,-0.02,0.02,0.04,-8.97,1.11,-3.65
1140.21,-0.02,0.02,0.07,-8.97,1.11,-3.65
1140.33,-0.02,0.01,0.07,-8.97,1.11,-3.65
1140.45,-0.03,0.01,0.04,-8.97,1.11,-3.66
1140.56,-0.02,0.01,0.01,-8.97,1.11,-3.65
1140.68,-0.03,0.01,-0.01,-8.97,1.11,-3.65
1140.8,-0.04,0.01,-0.03,-8.97,1.11,-3.64
1140.91,-0.05,-0.0,-0.01,-8.97,1.11,-3.64
1141.03,-0.05,-0.01,0.01,-8.97,1.11,-3.64
1141.14,-0.07,-0.0,-0.05,-8.96,1.11,-3.64
1141.26,-0.09,0.02,-0.13,-8.96,1.11,-3.64
1141.38,-0.08,0.03,-0.15,-8.96,1.11,-3.64
1141.49,-0.07,0.03,-0.12,-8.97,1.11,-3.64
1141.61,-0.06,0.03,-0.09,-8.97,1.11,-3.64
1141.73,-0.05,0.04,-0.08,-8.97,1.11,-3.64
1141.84,-0.04,0.03,-0.06,-8.98,1.1,-3.65
1141.96,-0.04,0.0,-0.03,-8.98,1.1,-3.64
1142.07,-0.03,-0.02,0.01,-8.98,1.1,-3.64
1142.19,-0.04,-0.01,0.04,-8.98,1.1,-3.63
1142.31,-0.04,0.01,0.04,-8.97,1.1,-3.63
1142.42,-0.04,0.02,0.04,-8.97,1.1,-3.63
1142.54,-0.04,0.03,0.01,-8.97,1.1,-3.64
1142.65,-0.06,0.03,-0.04,-8.97,1.11,-3.65
1142.77,-0.07,0.05,-0.08,-8.97,1.11,-3.65
1142.89,-0.06,0.04,-0.06,-8.97,1.11,-3.65
1143.0,-0.04,0.03,0.01,-8.97,1.1,-3.65
1143.12,-0.03,0.02,0.05,-8.97,1.1,-3.65
1143.23,-0.04,0.01,0.03,-8.97,1.1,-3.65
1143.35,-0.05,0.02,-0.03,-8.97,1.1,-3.65
1143.47,-0.05,0.02,-0.06,-8.98,1.1,-3.65
1143.58,-0.05,0.03,-0.05,-8.97,1.1,-3.65
1143.7,-0.04,0.04,-0.03,-8.97,1.1,-3.65
1143.82,-0.03,0.03,-0.0,-8.96,1.1,-3.64
1143.93,-0.02,0.03,0.02,-8.96,1.1,-3.64
1144.05,-0.04,0.02,0.01,-8.97,1.1,-3.64
1144.17,-0.06,0.02,-0.01,-8.97,1.1,-3.64
1144.28,-0.07,0.02,-0.04,-8.97,1.1,-3.64
1144.4,-0.07,0.03,-0.07,-8.97,1.1,-3.64
1144.51,-0.07,0.02,-0.08,-8.97,1.1,-3.65
1144.63,-0.06,0.0,-0.03,-8.97,1.11,-3.65
1144.75,-0.04,-0.02,0.04,-8.97,1.11,-3.65
1144.86,-0.03,-0.03,0.07,-8.97,1.1,-3.65
1144.98,-0.04,-0.0,0.03,-8.97,1.1,-3.65
1145.09,-0.05,0.02,-0.02,-8.97,1.1,-3.65
1145.21,-0.06,0.04,-0.05,-8.97,1.1,-3.65
1145.33,-0.07,0.06,-0.06,-8.97,1.11,-3.65
1145.44,-0.07,0.06,-0.05,-8.96,1.11,-3.65
1145.56,-0.07,0.04,-0.05,-8.96,1.11,-3.65
1145.68,-0.07,0.02,-0.03,-8.96,1.1,-3.65
1145.79,-0.06,0.01,-0.01,-8.97,1.1,-3.64
1145.91,-0.04,0.01,0.03,-8.97,1.1,-3.64
1146.02,-0.02,0.01,0.05,-8.97,1.09,-3.64
1146.14,-0.02,0.01,0.04,-8.97,1.1,-3.64
1146.26,-0.03,0.01,0.04,-8.97,1.09,-3.64
1146.37,-0.04,-0.0,0.02,-8.97,1.09,-3.64
1146.49,-0.06,0.0,-0.02,-8.97,1.09,-3.64
1146.6,-0.07,0.01,-0.04,-8.97,1.1,-3.64
1146.72,-0.06,-0.01,-0.03,-8.98,1.1,-3.64
1146.84,-0.06,-0.01,-0.01,-8.98,1.11,-3.64
1146.95,-0.05,0.02,0.0,-8.98,1.11,-3.64
1147.07,-0.04,0.06,0.0,-8.98,1.1,-3.64
1147.19,-0.03,0.06,0.01,-8.97,1.1,-3.64
1147.3,-0.03,0.01,0.02,-8.97,1.1,-3.65
1147.42,-0.04,-0.0,-0.0,-8.97,1.1,-3.65
1147.53,-0.05,0.01,-0.02,-8.97,1.1,-3.65
1147.65,-0.05,0.02,-0.02,-8.97,1.1,-3.64
1147.77,-0.04,0.01,0.01,-8.97,1.1,-3.64
1147.88,-0.04,0.01,0.0,-8.97,1.1,-3.64
1148.0,-0.06,0.02,-0.04,-8.97,1.1,-3.64
1148.11,-0.07,0.01,-0.08,-8.97,1.1,-3.63
1148.23,-0.08,0.0,-0.07,-8.98,1.1,-3.63
1148.35,-0.06,0.02,-0.01,-8.98,1.11,-3.63
1148.46,-0.01,0.02,0.12,-8.98,1.1,-3.64
1148.58,0.02,-0.01,0.22,-8.97,1.1,-3.64
1148.69,0.01,-0.02,0.19,-8.97,1.1,-3.64
1148.81,-0.04,0.01,0.03,-8.98,1.1,-3.64
1148.93,-0.1,0.07,-0.16,-8.97,1.1,-3.63
1149.04,-0.13,0.08,-0.27,-8.97,1.1,-3.63
1149.16,-0.12,0.06,-0.24,-8.97,1.1,-3.64
1149.28,-0.08,0.04,-0.12,-8.97,1.1,-3.64
1149.39,-0.05,0.02,-0.01,-8.97,1.1,-3.64
1149.51,-0.04,-0.0,0.06,-8.97,1.1,-3.65
1149.63,-0.03,-0.02,0.09,-8.97,1.1,-3.65
1149.74,-0.03,-0.03,0.07,-8.97,1.1,-3.65
1149.86,-0.04,-0.02,0.01,-8.97,1.1,-3.64
1149.97,-0.05,-0.0,-0.02,-8.97,1.1,-3.64
1150.09,-0.05,0.0,-0.01,-8.97,1.1,-3.64
1150.2,-0.04,-0.0,0.02,-8.97,1.1,-3.64
1150.32,-0.05,-0.01,0.03,-8.97,1.1,-3.65
1150.44,-0.05,-0.0,0.01,-8.97,1.1,-3.65
1150.56,-0.04,0.0,0.0,-8.97,1.1,-3.64
1150.67,-0.03,-0.0,0.02,-8.98,1.1,-3.64
1150.79,-0.02,-0.01,0.03,-8.98,1.1,-3.64
1150.9,-0.03,-0.03,0.02,-8.97,1.1,-3.65
1151.02,-0.04,-0.02,-0.02,-8.96,1.1,-3.65
1151.14,-0.06,-0.0,-0.06,-8.97,1.1,-3.65
1151.25,-0.07,0.01,-0.05,-8.97,1.1,-3.65
1151.37,-0.07,-0.0,-0.03,-8.97,1.1,-3.64
1151.48,-0.08,-0.01,-0.04,-8.97,1.09,-3.64
1151.6,-0.09,0.03,-0.1,-8.97,1.09,-3.64
1151.72,-0.08,0.06,-0.11,-8.98,1.09,-3.64
1151.83,-0.05,0.04,-0.04,-8.98,1.09,-3.64
1151.95,-0.03,0.0,0.02,-8.97,1.09,-3.64
1152.06,-0.05,0.03,-0.03,-8.97,1.1,-3.64
1152.18,-0.08,0.08,-0.16,-8.97,1.11,-3.64
1152.3,-0.09,0.09,-0.19,-8.97,1.11,-3.64
1152.41,-0.09,0.12,-0.2,-8.97,1.1,-3.64
1152.53,-0.11,0.18,-0.28,-8.97,1.1,-3.64
1152.65,-0.11,0.14,-0.25,-8.97,1.09,-3.65
1152.76,-0.08,0.06,-0.12,-8.97,1.09,-3.65
1152.88,-0.06,0.05,-0.04,-8.97,1.09,-3.65
1153.0,-0.05,0.06,-0.01,-8.97,1.09,-3.65
1153.11,-0.03,0.03,0.05,-8.98,1.09,-3.64
1153.23,-0.02,-0.01,0.1,-8.98,1.09,-3.64
1153.34,-0.02,-0.03,0.1,-8.99,1.09,-3.65
1153.46,-0.01,-0.02,0.1,-8.99,1.1,-3.65
1153.57,0.0,-0.01,0.13,-8.99,1.1,-3.64
1153.69,0.01,-0.0,0.14,-8.99,1.1,-3.64
1153.81,0.0,-0.01,0.12,-8.98,1.1,-3.64
1153.92,-0.01,-0.03,0.1,-8.98,1.1,-3.65
1154.04,-0.04,-0.04,0.05,-8.98,1.09,-3.65
1154.16,-0.07,-0.02,-0.02,-8.98,1.1,-3.65
1154.27,-0.09,-0.01,-0.06,-8.97,1.1,-3.65
1154.39,-0.08,0.0,-0.08,-8.97,1.1,-3.65
1154.51,-0.08,0.03,-0.13,-8.98,1.1,-3.65
1154.62,-0.08,0.05,-0.18,-8.98,1.1,-3.65
1154.74,-0.06,0.04,-0.13,-8.97,1.1,-3.65
1154.85,-0.04,0.03,-0.04,-8.97,1.1,-3.65
1154.97,-0.05,0.02,-0.04,-8.96,1.1,-3.65
1155.09,-0.24,0.12,-0.6,-8.96,1.1,-3.65
1155.2,-0.63,0.28,-1.69,-8.97,1.1,-3.65
1155.32,-0.76,0.27,-2.03,-8.97,1.11,-3.65
1155.44,-0.54,0.13,-1.42,-8.96,1.11,-3.65
1155.55,-0.3,0.03,-0.77,-8.96,1.11,-3.64
1155.67,-0.15,-0.01,-0.36,-8.96,1.1,-3.64
1155.78,-0.06,-0.02,-0.07,-8.96,1.1,-3.63
1155.9,0.01,-0.02,0.12,-8.96,1.1,-3.64
1156.02,0.06,-0.04,0.25,-8.96,1.1,-3.65
1156.13,0.06,-0.07,0.27,-8.97,1.1,-3.65
1156.25,0.01,-0.08,0.16,-8.97,1.09,-3.65
1156.36,-0.04,-0.06,0.02,-8.97,1.09,-3.65
1156.48,-0.05,-0.05,-0.02,-8.97,1.09,-3.65
1156.6,-0.04,-0.02,0.0,-8.97,1.09,-3.65
1156.71,-0.03,0.0,0.04,-8.97,1.09,-3.65
1156.83,-0.02,0.01,0.06,-8.97,1.09,-3.64
1156.94,-0.02,-0.0,0.08,-8.97,1.09,-3.64
1157.06,-0.01,-0.03,0.12,-8.97,1.09,-3.64
1157.18,0.02,-0.05,0.19,-8.97,1.1,-3.64
1157.29,0.03,-0.04,0.2,-8.97,1.1,-3.65
1157.41,-0.08,0.17,-0.2,-8.96,1.11,-3.65
1157.53,-0.24,0.53,-0.84,-8.95,1.12,-3.67
1157.64,-0.24,0.54,-0.86,-8.94,1.13,-3.67
1157.76,-0.1,0.26,-0.34,-8.94,1.12,-3.66
1157.87,-0.01,0.04,0.02,-8.95,1.11,-3.65
1157.99,-0.0,-0.05,0.14,-8.96,1.11,-3.64
1158.11,-0.02,-0.07,0.13,-8.97,1.1,-3.63
1158.22,-0.04,-0.05,0.06,-8.98,1.09,-3.64
1158.34,-0.05,-0.04,0.01,-8.98,1.09,-3.64
1158.45,-0.06,-0.03,-0.01,-8.99,1.09,-3.64
1158.57,-0.06,-0.01,-0.03,-8.99,1.09,-3.64
1158.69,-0.06,0.01,-0.05,-8.98,1.09,-3.64
1158.8,-0.05,-0.0,-0.04,-8.98,1.09,-3.64
1158.92,-0.05,-0.01,-0.03,-8.98,1.09,-3.64
1159.04,-0.04,-0.01,-0.03,-8.98,1.09,-3.64
1159.15,-0.04,0.01,-0.05,-8.98,1.09,-3.64
1159.27,-0.05,0.02,-0.06,-8.98,1.09,-3.64
1159.39,-0.04,0.01,-0.02,-8.98,1.1,-3.64
1159.5,-0.03,-0.01,0.03,-8.98,1.1,-3.64
1159.62,-0.03,-0.02,0.03,-8.97,1.1,-3.64
1159.73,-0.04,-0.02,0.01,-8.97,1.1,-3.64
1159.85,-0.03,-0.02,0.02,-8.97,1.1,-3.64
1159.97,-0.04,-0.01,0.02,-8.97,1.1,-3.64
1160.08,-0.05,0.0,-0.01,-8.98,1.09,-3.64
1160.2,-0.06,0.02,-0.04,-8.98,1.09,-3.64
1160.31,-0.07,0.03,-0.03,-8.97,1.09,-3.64
1160.43,-0.06,0.01,-0.01,-8.97,1.09,-3.64
1160.55,-0.04,-0.0,0.05,-8.96,1.09,-3.64
1160.66,-0.02,-0.02,0.09,-8.97,1.09,-3.64
1160.78,-0.03,-0.02,0.04,-8.97,1.09,-3.65
1160.9,-0.06,-0.01,-0.03,-8.97,1.09,-3.65
1161.01,-0.07,0.0,-0.07,-8.97,1.09,-3.66
1161.13,-0.06,0.01,-0.05,-8.97,1.09,-3.66
1161.25,-0.05,0.0,-0.02,-8.98,1.09,-3.65
1161.36,-0.04,0.0,-0.0,-8.97,1.09,-3.65
1161.48,-0.04,0.01,-0.0,-8.97,1.09,-3.64
1161.59,-0.04,0.01,0.01,-8.97,1.09,-3.64
1161.71,-0.05,0.01,0.01,-8.97,1.09,-3.64
1161.83,-0.05,0.0,-0.01,-8.97,1.09,-3.64
1161.94,-0.06,-0.0,-0.04,-8.97,1.1,-3.64
1162.06,-0.07,-0.0,-0.08,-8.97,1.1,-3.64
1162.18,-0.07,0.0,-0.1,-8.97,1.09,-3.65
1162.29,-0.08,0.0,-0.08,-8.97,1.09,-3.65
1162.41,-0.08,-0.0,-0.08,-8.97,1.09,-3.64
1162.52,-0.08,0.01,-0.09,-8.97,1.09,-3.64
1162.64,-0.08,0.01,-0.07,-8.97,1.09,-3.65
1162.76,-0.07,-0.0,-0.05,-8.97,1.09,-3.65
1162.87,-0.06,-0.01,-0.07,-8.97,1.09,-3.65
1162.99,-0.06,-0.01,-0.06,-8.97,1.09,-3.65
1163.1,-0.06,-0.01,-0.02,-8.97,1.09,-3.65
1163.22,-0.05,-0.02,0.02,-8.97,1.09,-3.65
1163.34,-0.04,-0.02,0.05,-8.97,1.09,-3.64
1163.45,-0.03,-0.01,0.07,-8.97,1.09,-3.64
1163.57,-0.02,-0.02,0.08,-8.97,1.09,-3.65
1163.69,-0.03,-0.04,0.05,-8.97,1.09,-3.65
1163.8,-0.06,-0.04,-0.04,-8.97,1.09,-3.65
1163.92,-0.08,0.01,-0.13,-8.97,1.09,-3.65
1164.04,-0.1,0.07,-0.2,-8.98,1.09,-3.64
1164.15,-0.08,0.08,-0.16,-8.98,1.08,-3.64
1164.27,-0.04,0.05,-0.02,-8.98,1.08,-3.64
1164.38,-0.01,0.03,0.08,-8.98,1.08,-3.63
1164.5,-0.01,0.03,0.1,-8.98,1.09,-3.63
1164.62,-0.03,0.03,0.06,-8.98,1.09,-3.64
1164.73,-0.05,0.03,0.01,-8.98,1.09,-3.64
1164.85,-0.04,0.02,0.06,-8.97,1.09,-3.64
1164.96,0.02,-0.01,0.22,-8.97,1.09,-3.64
1165.08,0.03,0.0,0.21,-8.98,1.08,-3.64
1165.2,-0.02,0.06,0.07,-8.98,1.08,-3.63
1165.31,-0.06,0.06,-0.04,-8.97,1.08,-3.63
1165.43,-0.1,0.05,-0.14,-8.97,1.08,-3.64
1165.54,-0.13,0.06,-0.23,-8.97,1.09,-3.64
1165.66,-0.14,0.07,-0.25,-8.97,1.09,-3.64
1165.78,-0.12,0.05,-0.21,-8.97,1.08,-3.64
1165.89,-0.09,0.02,-0.11,-8.98,1.08,-3.64
1166.01,-0.06,-0.01,-0.04,-8.98,1.09,-3.64
1166.13,-0.06,0.0,-0.06,-8.98,1.09,-3.64
1166.24,-0.06,0.02,-0.08,-8.98,1.09,-3.64
1166.36,-0.07,0.03,-0.1,-8.98,1.09,-3.64
1166.47,-0.09,0.02,-0.12,-8.98,1.09,-3.64
1166.59,-0.09,0.01,-0.09,-8.98,1.09,-3.64
1166.71,-0.07,-0.0,-0.02,-8.97,1.09,-3.64
1166.82,-0.05,-0.02,0.03,-8.97,1.08,-3.64
1166.94,-0.04,-0.03,0.05,-8.97,1.08,-3.64
1167.06,-0.04,-0.01,0.03,-8.98,1.08,-3.65
1167.17,-0.04,0.04,-0.01,-8.98,1.09,-3.65
1167.29,-0.04,0.06,-0.03,-8.98,1.08,-3.65
1167.4,-0.03,0.05,-0.01,-8.98,1.08,-3.65
1167.52,-0.03,0.02,0.02,-8.98,1.08,-3.65
1167.64,-0.03,0.01,0.02,-8.97,1.08,-3.65
1167.75,-0.04,-0.0,0.01,-8.97,1.09,-3.65
1167.87,-0.04,-0.01,-0.0,-8.97,1.09,-3.65
1167.98,-0.04,-0.0,-0.01,-8.97,1.09,-3.65
1168.1,-0.04,-0.0,-0.01,-8.97,1.08,-3.64
1168.22,-0.04,0.01,-0.01,-8.98,1.08,-3.64
1168.33,-0.03,0.01,0.04,-8.98,1.08,-3.64
1168.45,-0.02,0.02,0.09,-8.98,1.09,-3.64
1168.57,-0.01,0.03,0.09,-8.98,1.09,-3.64
1168.68,-0.03,0.05,0.05,-8.97,1.09,-3.64
1168.8,-0.04,0.04,0.0,-8.97,1.09,-3.65
1168.91,-0.05,0.02,-0.02,-8.97,1.09,-3.65
1169.03,-0.06,0.01,-0.04,-8.97,1.08,-3.66
1169.15,-0.06,0.01,-0.03,-8.97,1.08,-3.66
1169.26,-0.06,0.01,-0.02,-8.97,1.08,-3.65
1169.38,-0.06,0.03,-0.0,-8.97,1.08,-3.65
1169.5,-0.05,0.04,0.02,-8.97,1.08,-3.64
1169.61,-0.05,0.04,0.03,-8.97,1.08,-3.64
1169.73,-0.05,0.04,-0.0,-8.97,1.09,-3.65
1169.84,-0.04,0.04,-0.0,-8.97,1.09,-3.65
1169.96,-0.04,0.01,0.03,-8.97,1.09,-3.66
1170.07,-0.04,-0.02,0.03,-8.97,1.09,-3.66
1170.19,-0.04,-0.04,0.04,-8.97,1.08,-3.65
1170.31,-0.04,-0.05,0.06,-8.97,1.08,-3.65
1170.42,-0.04,-0.04,0.05,-8.97,1.08,-3.65
1170.54,-0.04,-0.01,0.03,-8.97,1.08,-3.66
1170.66,-0.05,0.01,0.01,-8.97,1.08,-3.66
1170.77,-0.05,0.02,0.01,-8.97,1.08,-3.66
1170.89,-0.05,0.05,-0.03,-8.97,1.09,-3.66
1171.01,-0.07,0.06,-0.1,-8.97,1.08,-3.65
1171.12,-0.07,0.06,-0.11,-8.97,1.08,-3.65
1171.24,-0.07,0.04,-0.1,-8.97,1.08,-3.65
1171.35,-0.07,0.02,-0.08,-8.97,1.08,-3.65
1171.47,-0.07,0.01,-0.06,-8.98,1.08,-3.66
1171.59,-0.06,0.01,-0.05,-8.98,1.08,-3.66
1171.7,-0.05,0.01,-0.02,-8.98,1.08,-3.66
1171.82,-0.03,-0.01,0.06,-8.98,1.08,-3.66
1171.94,-0.0,-0.03,0.13,-8.97,1.08,-3.65
1172.05,0.01,-0.02,0.18,-8.97,1.08,-3.65
1172.17,0.01,-0.02,0.18,-8.97,1.08,-3.65
1172.28,-0.0,-0.01,0.13,-8.97,1.08,-3.65
1172.4,-0.03,0.0,0.07,-8.97,1.08,-3.65
1172.52,-0.04,0.01,0.04,-8.97,1.08,-3.65
1172.63,-0.04,0.01,0.03,-8.97,1.08,-3.65
1172.75,-0.05,0.0,0.01,-8.97,1.08,-3.66
1172.86,-0.05,0.0,-0.01,-8.97,1.08,-3.66
1172.98,-0.06,0.01,-0.05,-8.97,1.08,-3.66
1173.09,-0.06,0.01,-0.07,-8.97,1.08,-3.66
1173.21,-0.05,0.0,-0.07,-8.97,1.08,-3.66
1173.33,-0.05,-0.01,-0.05,-8.97,1.08,-3.65
1173.44,-0.04,0.0,-0.03,-8.97,1.08,-3.65
1173.56,-0.04,0.01,-0.02,-8.97,1.08,-3.65
1173.68,-0.04,0.03,-0.03,-8.97,1.09,-3.64
1173.79,-0.05,0.03,-0.05,-8.97,1.08,-3.64
1173.91,-0.06,0.03,-0.07,-8.97,1.08,-3.65
1174.03,-0.06,0.04,-0.1,-8.97,1.08,-3.65
1174.14,-0.08,0.03,-0.12,-8.97,1.08,-3.65
1174.26,-0.09,0.02,-0.15,-8.97,1.08,-3.65
1174.37,-0.11,0.01,-0.17,-8.97,1.08,-3.64
1174.49,-0.11,0.01,-0.14,-8.97,1.07,-3.64
1174.61,-0.09,0.02,-0.09,-8.98,1.07,-3.64
1174.72,-0.06,0.01,-0.03,-8.98,1.07,-3.65
1174.84,-0.06,0.0,-0.01,-8.97,1.07,-3.65
1174.95,-0.08,0.02,-0.08,-8.97,1.08,-3.65
1175.07,-0.1,0.08,-0.18,-8.97,1.08,-3.65
1175.19,-0.1,0.14,-0.22,-8.97,1.08,-3.66
1175.3,-0.1,0.15,-0.2,-8.97,1.08,-3.66
1175.42,-0.09,0.11,-0.15,-8.97,1.08,-3.66
1175.54,-0.08,0.07,-0.09,-8.98,1.08,-3.65
1175.65,-0.07,0.05,-0.06,-8.98,1.08,-3.65
1175.77,-0.06,0.03,-0.04,-8.98,1.08,-3.65
1175.88,-0.05,0.01,-0.0,-8.98,1.08,-3.65
1176.0,-0.05,-0.01,0.02,-8.98,1.08,-3.65
1176.12,-0.05,-0.03,0.03,-8.98,1.08,-3.64
1176.23,-0.05,-0.03,0.03,-8.98,1.08,-3.64
1176.35,-0.04,-0.02,0.03,-8.97,1.08,-3.64
1176.47,-0.05,0.01,0.02,-8.97,1.09,-3.65
1176.58,-0.04,0.02,0.03,-8.97,1.09,-3.66
1176.7,-0.02,0.01,0.1,-8.97,1.08,-3.66
1176.81,0.01,-0.04,0.17,-8.97,1.08,-3.66
1176.93,0.04,-0.1,0.28,-8.97,1.07,-3.66
1177.05,0.08,-0.12,0.37,-8.97,1.07,-3.65
1177.16,0.05,-0.04,0.29,-8.97,1.07,-3.65
1177.28,-0.0,0.02,0.15,-8.98,1.07,-3.65
1177.39,-0.03,-0.02,0.11,-8.98,1.07,-3.65
1177.51,-0.04,-0.05,0.09,-8.98,1.08,-3.65
1177.63,-0.04,-0.04,0.04,-8.98,1.08,-3.65
1177.74,-0.06,-0.01,-0.03,-8.98,1.08,-3.65
1177.86,-0.07,0.02,-0.1,-8.97,1.08,-3.65
1177.97,-0.08,0.02,-0.11,-8.97,1.08,-3.65
1178.09,-0.09,0.04,-0.13,-8.97,1.08,-3.65
1178.21,-0.09,0.04,-0.13,-8.97,1.08,-3.65
1178.32,-0.08,0.01,-0.1,-8.97,1.08,-3.65
1178.44,-0.08,0.0,-0.1,-8.98,1.07,-3.64
1178.56,-0.07,0.02,-0.1,-8.98,1.07,-3.65
1178.67,-0.06,0.04,-0.07,-8.98,1.07,-3.65
1178.79,-0.04,0.04,-0.01,-8.98,1.07,-3.65
1178.91,-0.02,0.01,0.06,-8.97,1.08,-3.66
1179.02,-0.01,-0.01,0.08,-8.97,1.08,-3.65
1179.14,0.0,-0.01,0.12,-8.97,1.08,-3.65
1179.25,0.03,-0.03,0.2,-8.97,1.08,-3.65
1179.37,0.02,-0.04,0.19,-8.98,1.07,-3.65
1179.48,0.0,-0.03,0.12,-8.98,1.07,-3.65
1179.6,-0.01,-0.02,0.06,-8.98,1.07,-3.65
1179.72,-0.03,-0.0,-0.01,-8.98,1.07,-3.65
1179.83,-0.04,-0.01,-0.04,-8.98,1.07,-3.65
1179.95,-0.05,-0.04,-0.01,-8.98,1.08,-3.65
1180.07,-0.04,-0.07,0.04,-8.97,1.08,-3.64
1180.18,-0.03,-0.05,0.06,-8.97,1.08,-3.64
1180.3,-0.03,-0.03,0.06,-8.97,1.08,-3.64
1180.41,-0.02,-0.02,0.06,-8.97,1.07,-3.64
1180.53,-0.01,-0.0,0.06,-8.97,1.07,-3.65
1180.65,-0.01,0.01,0.05,-8.97,1.07,-3.65
1180.76,-0.02,0.02,0.02,-8.97,1.08,-3.65
1180.88,-0.05,0.01,-0.02,-8.97,1.08,-3.64
1181.0,-0.07,0.02,-0.09,-8.97,1.08,-3.65
1181.11,-0.09,0.04,-0.16,-8.97,1.08,-3.65
1181.23,-0.09,0.04,-0.17,-8.97,1.08,-3.65
1181.34,-0.08,0.02,-0.13,-8.97,1.08,-3.65
1181.46,-0.06,-0.0,-0.07,-8.97,1.08,-3.66
1181.58,-0.06,-0.01,-0.04,-8.97,1.08,-3.66
1181.69,-0.06,-0.01,-0.05,-8.97,1.08,-3.66
1181.81,-0.06,-0.01,-0.06,-8.97,1.08,-3.65
1181.93,-0.06,0.01,-0.09,-8.97,1.08,-3.65
